Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_10p5cm_C,GroundTemp_23cm_C,GroundTemp_34p5cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_10p5cm_C,QC_GroundTemp_23cm_C,QC_GroundTemp_34p5cm_C
2025-05-06 16:00:00,-15.5061111111111,-9.78222222222222,-9.85111111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-06 17:00:00,-8.06611111111111,-9.78222222222222,-9.81611111111111,-9.67888888888889,-9.57611111111111,1,0,0,0,0
2025-05-06 18:00:00,-11.2177777777778,-9.81611111111111,-9.85111111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-06 19:00:00,-8.63,-9.85111111111111,-9.85111111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-06 20:00:00,-8.29722222222222,-9.885,-9.85111111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-06 21:00:00,-8.59722222222222,-9.91888888888889,-9.885,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-06 22:00:00,-6.54722222222222,-9.91888888888889,-9.91888888888889,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-06 23:00:00,-5.605,-9.95388888888889,-9.91888888888889,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-07 00:00:00,-2.07277777777778,-9.95388888888889,-9.91888888888889,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-07 01:00:00,-2.83,-9.98888888888889,-9.91888888888889,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 02:00:00,-6.64222222222222,-9.98888888888889,-9.91888888888889,-9.74722222222222,-9.57611111111111,0,0,0,0,0
2025-05-07 03:00:00,-5.63611111111111,-9.95388888888889,-9.95388888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 04:00:00,-7.41277777777778,-9.95388888888889,-9.95388888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 05:00:00,-8.86388888888889,-9.95388888888889,-9.91888888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 06:00:00,-11.4327777777778,-9.91888888888889,-9.91888888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 07:00:00,-15.1038888888889,-9.91888888888889,-9.91888888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 08:00:00,-14.6277777777778,-9.885,-9.91888888888889,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 09:00:00,-12.2688888888889,-9.85111111111111,-9.885,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 10:00:00,-12.3427777777778,-9.85111111111111,-9.885,-9.74722222222222,-9.61,0,0,0,0,0
2025-05-07 11:00:00,-12.4911111111111,-9.81611111111111,-9.885,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 12:00:00,-13.2388888888889,-9.81611111111111,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 13:00:00,-13.8877777777778,-9.81611111111111,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 14:00:00,-13.7722222222222,-9.81611111111111,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 15:00:00,-14.6277777777778,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 16:00:00,-11.9761111111111,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 17:00:00,-8.59722222222222,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.61,0,0,0,0,0
2025-05-07 18:00:00,-9.74722222222222,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-07 19:00:00,-9.16777777777778,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.57611111111111,0,0,0,0,0
2025-05-07 20:00:00,-9.67888888888889,-9.78222222222222,-9.81611111111111,-9.67888888888889,-9.57611111111111,0,0,0,0,0
2025-05-07 21:00:00,-9.13388888888889,-9.78222222222222,-9.85111111111111,-9.71277777777778,-9.57611111111111,0,0,0,0,0
